step,distFromStart,speedX,speedY,angle,trackPos,sensorFront,curLapTime,lastLapTime,steer,accel,brake,gear
1643,465.841,55.2399,-1.32208,-0.216826,0.452568,9.25075,33.906,0.0,-0.25943715242481435,0.14,0.0,2
1644,466.128,55.0227,-1.33716,-0.21393,0.464236,9.16226,33.926,0.0,-0.26109187156436553,0.0,0.07823882225127057,2
1645,466.415,54.9196,-1.34382,-0.210776,0.475666,9.08142,33.946,0.0,-0.26334741853564175,0.14,0.0,2
1646,466.701,54.9696,-1.36922,-0.207847,0.486897,8.99656,33.966,0.0,-0.26598137546413475,0.14,0.0,2
1647,466.987,55.0183,-1.39456,-0.204908,0.497946,8.91292,33.986,0.0,-0.26860791197306255,0.14,0.0,2
1648,467.273,54.4198,-1.33644,-0.201778,0.508768,8.83539,34.006,0.0,-0.2712167108277365,0.0,0.2664229034503705,2
1649,467.553,53.6196,-1.27307,-0.198288,0.519302,8.76899,34.026,0.0,-0.27513198536333683,0.0,0.2433750989299739,2
1650,467.83,52.9016,-1.25361,-0.194288,0.529498,8.71824,34.046,0.0,-0.2799711707436692,0.0,0.21257645980216466,2
1651,468.103,51.9719,-1.18112,-0.189989,0.539307,8.67927,34.066,0.0,-0.2846758099697962,0.0,0.35,2
1652,468.37,50.9075,-1.10761,-0.185832,0.548756,8.64129,34.086,0.0,-0.2899764034689605,0.0,0.35,2
1653,468.631,49.8312,-1.06986,-0.181654,0.557819,8.60884,34.106,0.0,-0.2955440638589478,0.0,0.35,2
1654,468.887,48.755,-1.05634,-0.177374,0.56646,8.58463,34.126,0.0,-0.30089051071603806,0.0,0.35,2
1655,469.137,47.6826,-1.05998,-0.173018,0.57465,8.56883,34.146,0.0,-0.30579591000266854,0.0,0.35,2
1656,469.382,46.614,-1.07388,-0.168656,0.582396,8.55982,34.166,0.0,-0.3101919508091295,0.0,0.35,2
1657,469.621,45.5476,-1.09521,-0.164342,0.589709,8.55636,34.186,0.0,-0.31413385349530515,0.0,0.35,2
1658,469.855,44.4826,-1.11877,-0.160107,0.596594,8.55771,34.206,0.0,-0.31712557534732266,0.0,0.35,2
1659,470.083,43.4231,-1.14294,-0.155965,0.603052,8.5637,34.226,0.0,-0.3200629602763695,0.0,0.35,1
1660,470.306,42.3691,-1.16494,-0.151922,0.609096,8.57406,34.246,0.0,-0.32298286702087203,0.0,0.35,1
1661,470.523,41.3133,-1.18011,-0.147998,0.614764,8.58782,34.266,0.0,-0.3259472145654153,0.0,0.35,1
1662,470.735,40.2402,-1.18766,-0.144146,0.620068,8.60606,34.286,0.0,-0.3290704868112604,0.0,0.35,1
1663,470.941,39.1653,-1.19733,-0.140356,0.625015,8.62916,34.306,0.0,-0.3324471304124246,0.0,0.35,1
1664,471.141,38.0889,-1.21398,-0.136584,0.62962,8.65828,34.326,0.0,-0.33600091453545816,0.0,0.35,1
1665,471.336,37.0146,-1.23664,-0.132778,0.633884,8.69507,34.346,0.0,-0.33961274773427674,0.0,0.35,1
1666,471.526,35.9462,-1.25946,-0.128928,0.637798,8.74019,34.366,0.0,-0.3431152602247803,0.0,0.35,1
1667,471.71,34.8851,-1.28084,-0.125051,0.641394,8.7929,34.386,0.0,-0.34653169406107437,0.0,0.35,1
1668,471.888,33.8303,-1.29579,-0.121178,0.644664,8.85259,34.406,0.0,-0.34992694389241114,0.0,0.35,1
1669,472.061,32.7788,-1.30372,-0.117341,0.647636,8.91796,34.426,0.0,-0.35341200502845227,0.0,0.35,1
1670,472.229,31.7291,-1.30706,-0.11355,0.650323,8.98864,34.446,0.0,-0.35708597701129696,0.0,0.35,1
1671,472.391,30.681,-1.30588,-0.109808,0.652746,9.06417,34.466,0.0,-0.36099283755534034,0.0,0.35,1
1672,472.548,29.634,-1.30043,-0.106122,0.654932,9.14394,34.486,0.0,-0.3651657226563822,0.0,0.35,1
1673,472.701,29.1037,-1.39581,-0.102131,0.656841,9.2408,34.506,0.0,-0.3696338811920258,0.0,0.12,1
1674,472.851,28.7315,-1.44166,-0.0978926,0.658475,9.35342,34.526,0.0,-0.371996394848369,0.0,0.12,1
1675,473.0,28.3595,-1.45583,-0.0937506,0.659921,9.46893,34.546,0.0,-0.3731724932032573,0.0,0.12,1
1676,473.147,27.9891,-1.45472,-0.089693,0.661179,9.58768,34.566,0.0,-0.37396815552786533,0.0,0.12,1
1677,473.292,27.6185,-1.44664,-0.085692,0.662294,9.7098,34.586,0.0,-0.3747052766699918,0.0,0.12,1
1678,473.435,27.2478,-1.43673,-0.0817341,0.663257,9.83586,34.606,0.0,-0.3755094974822418,0.0,0.12,1
1679,473.576,26.8774,-1.42385,-0.0778207,0.664075,9.96576,34.626,0.0,-0.37641884189522756,0.0,0.12,1
1680,473.715,26.5065,-1.41262,-0.0739368,0.664774,10.0995,34.646,0.0,-0.3774356940676584,0.0,0.12,1
1681,473.852,26.1357,-1.40446,-0.0700659,0.665319,10.2385,34.666,0.0,-0.3785059651954647,0.0,0.12,1
1682,473.987,25.7654,-1.39454,-0.0662206,0.665736,10.3817,34.686,0.0,-0.379563655908119,0.0,0.12,1
1683,474.119,24.8721,-1.30685,-0.0626436,0.666053,10.5189,34.706,0.0,-0.3806309204835475,0.0,0.35,1
1684,474.247,24.3544,-1.32291,-0.0591178,0.666273,10.6582,34.726,0.0,-0.38393868181050816,0.0,0.12,1
1685,474.374,24.3467,-1.36906,-0.0556846,0.666329,10.7994,34.746,0.0,-0.38661544762728606,0.14,0.0,1
1686,474.501,24.4395,-1.39366,-0.052515,0.666273,10.9339,34.766,0.0,-0.3872749624305043,0.14,0.0,1
1687,474.629,24.5354,-1.40027,-0.049414,0.666116,11.0694,34.786,0.0,-0.38668066023091124,0.14,0.0,1
1688,474.758,24.6311,-1.3957,-0.0463817,0.665874,11.2056,34.806,0.0,-0.3854789016736545,0.14,0.0,1
1689,474.886,24.7258,-1.39127,-0.0433944,0.665568,11.3428,34.826,0.0,-0.3840226236328842,0.14,0.0,1
1690,475.016,24.8201,-1.38672,-0.0404347,0.665192,11.4821,34.846,0.0,-0.3824008381785743,0.14,0.0,1
1691,475.145,24.9136,-1.3864,-0.0374767,0.664745,11.6246,34.866,0.0,-0.3806721788390254,0.14,0.0,1
1692,475.276,25.0074,-1.38666,-0.0345097,0.664204,11.7711,34.886,0.0,-0.37881058730023376,0.14,0.0,1
1693,475.406,25.1018,-1.38715,-0.0315357,0.663583,11.9213,34.906,0.0,-0.37683823580418047,0.14,0.0,1
1694,475.537,25.1969,-1.38589,-0.0285673,0.662892,12.0745,34.926,0.0,-0.37477167635400965,0.14,0.0,1
1695,475.669,25.2928,-1.38128,-0.0256279,0.662122,12.2297,34.946,0.0,-0.3726540057968182,0.14,0.0,1
1696,475.801,25.3883,-1.3782,-0.0227096,0.661275,12.3872,34.966,0.0,-0.37053830544221533,0.14,0.0,1
1697,475.934,25.4843,-1.37403,-0.0198152,0.660361,12.5466,34.986,0.0,-0.3683993073482589,0.14,0.0,1
1698,476.067,25.5803,-1.37164,-0.0169384,0.659372,12.7083,35.006,0.0,-0.36625444637727383,0.14,0.0,1
1699,476.201,25.6764,-1.36946,-0.0140778,0.658306,12.8724,35.026,0.0,-0.3640765500604584,0.14,0.0,1
1700,476.335,25.7727,-1.367,-0.011234,0.657156,13.039,35.046,0.0,-0.36186752273722456,0.14,0.0,1
1701,476.47,25.8693,-1.36414,-0.00841129,0.65593,13.2076,35.066,0.0,-0.35963179581790183,0.14,0.0,1
1702,476.605,25.9664,-1.35846,-0.00562012,0.654621,13.3778,35.086,0.0,-0.3573777922957416,0.14,0.0,1
1703,476.741,26.0635,-1.35417,-0.0028547,0.65324,13.5496,35.106,0.0,-0.35511725571648306,0.14,0.0,1
1704,476.877,26.1607,-1.35031,-0.000111103,0.651789,13.7231,35.126,0.0,-0.3528271886934598,0.14,0.0,1
1705,477.014,26.2581,-1.34657,0.0026114,0.650256,13.8985,35.146,0.0,-0.3505088511528758,0.14,0.0,1
1706,477.151,26.3561,-1.34037,0.00530052,0.648654,14.0747,35.166,0.0,-0.34816464300690253,0.14,0.0,1
1707,477.289,26.4541,-1.3358,0.00796402,0.646986,14.2523,35.186,0.0,-0.34583058547896145,0.14,0.0,1
1708,477.427,26.5526,-1.32932,0.0105944,0.645238,14.4308,35.206,0.0,-0.3434811200503159,0.14,0.0,1
1709,477.566,26.651,-1.32468,0.0131989,0.643425,14.6103,35.226,0.0,-0.34112273533142945,0.14,0.0,1
1710,477.705,26.7496,-1.32071,0.015781,0.641535,14.7913,35.246,0.0,-0.3387227360990266,0.14,0.0,1
1711,477.845,26.8487,-1.31448,0.0183307,0.639571,14.9729,35.266,0.0,-0.3362798806422213,0.14,0.0,1
1712,477.985,26.9479,-1.30992,0.0208534,0.637532,15.1555,35.286,0.0,-0.333832964011389,0.14,0.0,1
1713,478.126,27.0474,-1.30341,0.0233419,0.635429,15.3384,35.306,0.0,-0.3313576097937314,0.14,0.0,1
1714,478.267,27.1472,-1.29863,0.0258037,0.633256,15.5219,35.326,0.0,-0.3288866631882391,0.14,0.0,1
1715,478.409,27.2455,-1.29172,0.0282493,0.63101,15.7077,35.346,0.0,-0.3263925423579158,0.14,0.0,1
1716,478.552,27.3467,-1.28639,0.0306797,0.628695,15.9023,35.366,0.0,-0.32390595747917394,0.14,0.0,1
1717,478.695,27.4478,-1.27924,0.0330596,0.62631,16.1053,35.386,0.0,-0.321392737561559,0.14,0.0,1
1718,478.838,27.5484,-1.27403,0.0354016,0.623856,16.3181,35.406,0.0,-0.3188871469386324,0.14,0.0,1
1719,478.982,27.6491,-1.26705,0.0377007,0.621334,16.541,35.426,0.0,-0.31636304623482275,0.14,0.0,1
1720,479.127,27.7496,-1.26203,0.0399661,0.618746,16.775,35.446,0.0,-0.3138504240032809,0.14,0.0,1
1721,479.272,27.8501,-1.25518,0.0421926,0.616093,17.0206,35.466,0.0,-0.31132260019247426,0.14,0.0,1
1722,479.418,27.9505,-1.2501,0.0443902,0.613364,17.2795,35.486,0.0,-0.30877364161467497,0.14,0.0,1
1723,479.564,28.0511,-1.24302,0.0465519,0.610571,17.5516,35.506,0.0,-0.30615050409254163,0.14,0.0,1
1724,479.71,28.1515,-1.23765,0.0486854,0.607718,17.8385,35.526,0.0,-0.3035101624588814,0.14,0.0,1
1725,479.858,28.2524,-1.23024,0.0507832,0.604803,18.1405,35.546,0.0,-0.3008415381973523,0.14,0.0,1
1726,480.005,28.3536,-1.22201,0.052839,0.601828,18.4581,35.566,0.0,-0.2981833350039406,0.14,0.0,1
1727,480.154,28.4545,-1.21602,0.0548643,0.598783,18.7936,35.586,0.0,-0.2955459191825167,0.14,0.0,1
1728,480.303,28.5558,-1.20823,0.0568501,0.595679,19.1473,35.606,0.0,-0.2928960482225683,0.14,0.0,1
1729,480.452,28.6572,-1.19977,0.058791,0.592521,19.5197,35.626,0.0,-0.2902627822191905,0.14,0.0,1
1730,480.602,28.7585,-1.1936,0.0606997,0.589293,19.914,35.646,0.0,-0.2876301555814898,0.14,0.0,1
1731,480.753,28.86,-1.18541,0.0625679,0.586012,20.3305,35.666,0.0,-0.2848683034651962,0.14,0.0,1
1732,480.904,28.9622,-1.17157,0.0643681,0.582676,20.7676,35.686,0.0,-0.28204556538407033,0.14,0.0,1
1733,481.055,29.0645,-1.16003,0.0661091,0.579289,21.2277,35.706,0.0,-0.27925923652698015,0.14,0.0,1
1734,481.208,29.167,-1.15096,0.0678083,0.575851,21.7148,35.726,0.0,-0.276476308258646,0.14,0.0,1
1735,481.36,29.2695,-1.14655,0.0694859,0.572363,22.2337,35.746,0.0,-0.27366817638814533,0.14,0.0,1
1736,481.514,29.3727,-1.13859,0.071123,0.568813,22.7849,35.766,0.0,-0.2699536010233942,0.14,0.0,1
1737,481.668,29.4761,-1.13115,0.0727183,0.565215,23.3706,35.786,0.0,-0.2665174309795798,0.14,0.0,1
1738,481.822,29.5801,-1.12061,0.0742584,0.561571,23.9916,35.806,0.0,-0.26326351345876015,0.14,0.0,1
1739,481.977,29.6843,-1.11103,0.0757476,0.55788,24.6515,35.826,0.0,-0.2601758311345528,0.14,0.0,1
1740,482.133,30.0015,-1.10163,0.0772705,0.554123,25.3713,35.846,0.0,-0.2571767066306923,0.42,0.0,1
1741,482.291,30.1506,-1.09316,0.0787051,0.55031,26.1346,35.866,0.0,-0.2537851892752839,0.14,0.0,1
1742,482.449,30.2551,-1.08211,0.0800201,0.546455,26.9356,35.886,0.0,-0.25048068133368784,0.14,0.0,1
1743,482.608,30.3601,-1.07197,0.0812835,0.542561,27.7921,35.906,0.0,-0.24738333472211832,0.14,0.0,1
1744,482.767,30.4655,-1.06226,0.0825057,0.538628,28.7118,35.926,0.0,-0.24442132305348635,0.14,0.0,1
1745,482.927,30.5711,-1.05528,0.0836961,0.534645,29.7045,35.946,0.0,-0.2415505715724915,0.14,0.0,1
1746,483.087,30.6773,-1.04651,0.0848445,0.530626,30.775,35.966,0.0,-0.238709049429183,0.14,0.0,1
1747,483.249,30.7839,-1.03696,0.0859431,0.526572,31.93,35.986,0.0,-0.2359159079716527,0.14,0.0,1
1748,483.41,30.8908,-1.02704,0.0869895,0.522483,33.1782,36.006,0.0,-0.23317325339193706,0.14,0.0,1
1749,483.573,30.9993,-1.01542,0.087992,0.518362,34.5337,36.026,0.0,-0.2304797125197249,0.14,0.0,1
1750,483.736,31.1031,-1.00739,0.0889789,0.514209,36.0212,36.046,0.0,-0.2277564356516129,0.14,0.0,1
1751,483.899,31.2121,-0.997489,0.0899236,0.510014,37.649,36.066,0.0,-0.22485380950932674,0.14,0.0,1
1752,484.063,31.3206,-0.987281,0.0907942,0.505788,39.4209,36.086,0.0,-0.2218383037197011,0.14,0.0,1
1753,484.228,31.4288,-0.977041,0.0915974,0.501534,41.3594,36.106,0.0,-0.21875878987310865,0.14,0.0,1
1754,484.394,31.5372,-0.964168,0.092324,0.497253,43.4822,36.126,0.0,-0.21476121520446856,0.14,0.0,1
1755,484.56,31.6454,-0.950252,0.0929729,0.49296,45.813,36.146,0.0,-0.21108862862416244,0.14,0.0,1
1756,484.727,31.8911,-0.939037,0.0935899,0.488628,48.4224,36.166,0.0,-0.2076644366331742,0.32,0.0,1
1757,484.896,32.2976,-0.925162,0.0942092,0.48426,51.3999,36.186,0.0,-0.20420324481296057,0.5,0.0,1
1758,485.067,32.8621,-0.907386,0.0948577,0.479844,54.8668,36.206,0.0,-0.20049438003110606,0.6799999999999999,0.0,1
1759,485.242,33.5855,-0.880575,0.0955796,0.475346,59.0162,36.226,0.0,-0.19642779475800276,0.8599999999999999,0.0,1
1760,485.421,34.4155,-0.844184,0.0963916,0.470773,64.0952,36.246,0.0,-0.19202923168295005,0.88,0.0,1
1761,485.605,35.2955,-0.803487,0.0972172,0.46614,70.3236,36.266,0.0,-0.18739938698388714,0.88,0.0,1
1762,485.794,36.2066,-0.76238,0.0980418,0.461402,78.1133,36.286,0.0,-0.18265231057497405,0.88,0.0,1
1763,485.988,37.1397,-0.713226,0.0988718,0.456577,88.1436,36.306,0.0,-0.1778399732766181,0.88,0.0,1
1764,486.187,38.0863,-0.647161,0.0997064,0.451688,101.522,36.326,0.0,-0.17310230216763864,0.88,0.0,1
1765,486.391,39.0326,-0.56858,0.10061,0.446747,120.53,36.346,0.0,-0.16865278578197218,0.88,0.0,1
1766,486.6,39.977,-0.472469,0.101691,0.441754,182.138,36.366,0.0,-0.16459454330112377,0.88,0.0,1
1767,486.814,40.9274,-0.355161,0.103043,0.43671,180.412,36.386,0.0,-0.16116451225084596,0.88,0.0,1
1768,487.033,41.8936,-0.216969,0.104741,0.431638,178.474,36.406,0.0,-0.15832475990810752,0.88,0.0,1
1769,487.258,42.8796,-0.0587005,0.106851,0.426529,176.268,36.426,0.0,-0.15603519713866734,0.88,0.0,1
1770,487.488,43.8881,0.122486,0.109424,0.421391,173.722,36.446,0.0,-0.1542433710011709,0.88,0.0,1
1771,487.724,44.9217,0.326793,0.11252,0.416192,170.725,36.466,0.0,-0.15294142542691047,0.88,0.0,1
1772,487.965,45.9808,0.558636,0.116206,0.410942,167.092,36.486,0.0,-0.1521074180941977,0.88,0.0,1
1773,488.213,47.039,0.812351,0.120547,0.405621,162.447,36.506,0.0,-0.15247281869409413,0.88,0.0,2
1774,488.465,48.0514,1.05872,0.125518,0.400214,155.737,36.526,0.0,-0.153048598496538,0.8392499999981657,0.0,2
1775,488.724,49.0082,1.2373,0.130868,0.394621,134.886,36.546,0.0,-0.15359600021949554,0.7886299999986791,0.0,2
1776,488.987,49.8046,1.29691,0.135846,0.388759,112.03,36.566,0.0,-0.15325411458531993,0.7407899999990489,0.0,2
1777,489.254,50.5361,1.31984,0.140711,0.382529,95.7762,36.586,0.0,-0.15109031291008168,0.7009699999993159,0.0,2
1778,489.525,51.2761,1.25252,0.145121,0.375913,83.9636,36.606,0.0,-0.14732861915296763,0.664394999999507,0.0,2
1779,489.799,51.9586,1.0131,0.148294,0.368802,75.6428,36.626,0.0,-0.14150157574781924,0.6273949999996455,0.0,2
1780,490.077,52.5146,0.608599,0.149495,0.361081,70.1107,36.646,0.0,-0.13260817278636214,0.5932699999997447,0.0,2
1781,490.357,53.0493,0.219545,0.148921,0.352789,66.3687,36.666,0.0,-0.12028659790231165,0.685469999999806,0.0,2
1782,490.641,53.5926,-0.0518284,0.147355,0.344107,63.5062,36.686,0.0,-0.10618487071631501,0.6587349999998525,0.0,2
1783,490.927,54.1104,-0.215592,0.145082,0.335238,61.1956,36.706,0.0,-0.09253689073694306,0.6315699999998883,0.0,2
1784,491.216,54.6062,-0.292595,0.142247,0.326301,59.2749,36.726,0.0,-0.08007698131670955,0.6056799999999152,0.0,2
1785,491.508,55.0823,-0.317786,0.138942,0.317417,57.6466,36.746,0.0,-0.07027188508157729,0.5808899999999357,0.0,2
1786,491.804,55.6618,-0.312541,0.135326,0.308669,56.1997,36.766,0.0,-0.06301180478192865,0.7608899999999357,0.0,2
1787,492.103,56.353,-0.289488,0.131543,0.300063,54.8403,36.786,0.0,-0.05781475868429624,0.8449099999999595,0.0,2
1788,492.406,57.0845,-0.26226,0.127601,0.291616,53.5542,36.806,0.0,-0.05419008729357372,0.8103499999999686,0.0,2
1789,492.714,57.8013,-0.244649,0.123479,0.283351,52.3444,36.826,0.0,-0.05172112254212979,0.7737749999999763,0.0,2
1790,493.034,58.4847,-0.234602,0.124832,0.27511,51.206,36.846,0.0,-0.04984829261472114,0.737934999999982,0.0,2
1791,493.358,59.1326,-0.22605,0.126657,0.266663,50.1376,36.866,0.0,-0.04700986651432514,0.7037649999999863,0.0,2
1792,493.686,59.7483,-0.214865,0.128353,0.258032,49.1414,36.886,0.0,-0.04341767322750729,0.6713699999999903,0.0,2
1793,494.017,60.3346,-0.20127,0.129911,0.249207,48.2148,36.906,0.0,-0.039290819664613445,0.6405849999999925,0.0,2
1794,494.35,60.8806,-0.184038,0.131311,0.240222,47.3607,36.926,0.0,-0.03485189411967282,0.6112699999999942,0.0,2
1795,494.687,61.424,-0.161306,0.132598,0.231104,46.5587,36.946,0.0,-0.030307830818262094,0.5839699999999963,0.0,2
1796,495.027,61.9446,-0.141696,0.133723,0.221838,45.8217,36.966,0.0,-0.025784556011720427,0.5567999999999975,0.0,2
1797,495.369,62.4358,-0.121218,0.134662,0.212451,45.1547,36.986,0.0,-0.02124492214593626,0.5307699999999982,0.0,2
1798,495.715,63.0344,-0.100044,0.135438,0.202942,44.5454,37.006,0.0,-0.01676871500212221,0.7107699999999981,0.0,2
1799,496.063,63.4448,-0.0785697,0.136042,0.193311,43.9938,37.026,0.0,-0.012285156735396836,0.32,0.0,2
1800,496.413,63.7041,-0.0604249,0.136445,0.183667,43.5102,37.046,0.0,-0.00817453089284224,0.32,0.0,2
1801,496.764,63.9642,-0.0410675,0.13669,0.173938,43.0756,37.066,0.0,-0.0044016912489947164,0.32,0.0,2
1802,497.117,64.2256,-0.023575,0.136805,0.164172,42.6817,37.086,0.0,-0.0008877285300101113,0.32,0.0,2
1803,497.472,64.4882,-0.00667277,0.136803,0.154407,42.3243,37.106,0.0,0.0024546147906642805,0.32,0.0,2
1804,497.827,64.7516,0.0129652,0.136667,0.144641,42.0078,37.126,0.0,0.005662357697737598,0.32,0.0,2
1805,498.184,65.0157,0.0305352,0.1364,0.134875,41.7301,37.146,0.0,0.008691995370789234,0.32,0.0,2
1806,498.543,65.2805,0.0443061,0.136035,0.12511,41.4814,37.166,0.0,0.011484133054460388,0.32,0.0,2
1807,498.904,65.6868,0.0582632,0.135563,0.115344,41.2638,37.186,0.0,0.014150406577910259,0.5,0.0,2
1808,499.267,66.2779,0.0689392,0.134952,0.105542,41.0851,37.206,0.0,0.016669080357117033,0.6799999999999999,0.0,2
1809,499.634,67.0417,0.0700093,0.134196,0.0956542,40.9458,37.226,0.0,0.01907386867993225,0.8599999999999999,0.0,2
1810,500.006,67.9205,0.0642441,0.133267,0.0857299,40.8559,37.246,0.0,0.021518554760575955,0.88,0.0,2
1811,500.383,68.8584,0.0496317,0.132167,0.0757201,40.8141,37.266,0.0,0.02399832771830178,0.88,0.0,2
1812,500.765,69.8324,0.0287995,0.130907,0.0656371,40.8186,37.286,0.0,0.0264827241640066,0.88,0.0,2
1813,501.153,70.828,0.00418264,0.129461,0.0555053,40.8794,37.306,0.0,0.028984643468201673,0.88,0.0,2
1814,501.546,71.8337,-0.0272027,0.12779,0.0453124,41.0112,37.326,0.0,0.0316577257239387,0.88,0.0,2
1815,501.945,72.8411,-0.0692553,0.125872,0.0350585,41.2242,37.346,0.0,0.03424641863777135,0.88,0.0,2
1816,502.349,73.8452,-0.119724,0.123672,0.0248046,41.5382,37.366,0.0,0.036659620541521866,0.88,0.0,2
1817,502.759,74.8475,-0.184547,0.121156,0.0145507,41.9723,37.386,0.0,0.03885316967683866,0.88,0.0,2
1818,503.175,75.8517,-0.263952,0.118307,0.00429678,42.5437,37.406,0.0,0.04094834588764045,0.88,0.0,2
1819,503.596,76.8605,-0.366684,0.115178,-0.00595713,43.2478,37.426,0.0,0.03943921886881896,0.88,0.0,2
1820,504.024,77.8739,-0.480418,0.111827,-0.016211,44.079,37.446,0.0,0.03832036490163558,0.88,0.0,2
1821,504.456,78.8929,-0.600954,0.10824,-0.0264039,45.0619,37.466,0.0,0.037932421696964605,0.88,0.0,2
1822,504.895,79.9176,-0.730173,0.104394,-0.0365357,46.2295,37.486,0.0,0.03813125831253962,0.88,0.0,2
1823,505.339,80.9476,-0.866974,0.100254,-0.0465699,47.6306,37.506,0.0,0.038768384489473645,0.88,0.0,2
1824,505.789,81.9815,-1.01479,0.0957791,-0.0565064,49.329,37.526,0.0,0.03968911549979186,0.88,0.0,2
1825,506.245,83.0179,-1.17555,0.0909406,-0.0663087,51.4061,37.546,0.0,0.040791425289984626,0.88,0.0,2
1826,506.707,84.0555,-1.35062,0.0857117,-0.0759278,53.9719,37.566,0.0,0.04200414564529297,0.88,0.0,2
1827,507.175,85.0928,-1.5413,0.080066,-0.0853517,57.1795,37.586,0.0,0.04327448912805469,0.88,0.0,2
1828,507.649,86.0951,-1.68064,0.0741066,-0.0945191,61.1491,37.606,0.0,0.04456523922976017,0.88,0.0,3
1829,508.127,86.4758,-1.38644,0.0695101,-0.103137,64.5651,37.626,0.0,0.04551574706178013,0.88,0.0,3
1830,508.606,86.4233,-0.974011,0.0665543,-0.110962,66.8398,37.646,0.0,0.045605288452157146,1.0,0.0,3
1831,509.086,86.9225,-0.719928,0.0638542,-0.118152,69.0986,37.666,0.0,0.04352614921251326,1.0,0.0,3
1832,509.57,87.6837,-0.608537,0.0607629,-0.124939,72.0505,37.686,0.0,0.04009298084277112,0.88,0.0,3
1833,510.058,88.459,-0.545074,0.0577053,-0.131384,75.3049,37.706,0.0,0.0364344735791806,0.88,0.0,3
1834,510.551,89.2361,-0.483769,0.0549704,-0.137512,78.4897,37.726,0.0,0.032851275190030504,0.88,0.0,3
1835,511.048,90.0112,-0.421976,0.052637,-0.143384,81.4078,37.746,0.0,0.029350590702686814,0.88,0.0,3
1836,511.55,90.7827,-0.360047,0.0506864,-0.149011,83.9825,37.766,0.0,0.026063026846967527,0.88,0.0,3
1837,512.056,91.6023,-0.313891,0.0490221,-0.154443,86.277,37.786,0.0,0.02304464102246788,1.0,0.0,3
1838,512.567,92.4905,-0.26488,0.0476118,-0.159717,88.2765,37.806,0.0,0.02035795286109065,0.88,0.0,3
1839,513.083,93.3416,-0.213519,0.0464646,-0.164832,89.9039,37.826,0.0,0.017924262366306662,1.0,0.0,3
1840,513.603,94.1755,-0.176672,0.0454435,-0.169836,91.3716,37.846,0.0,0.015698148170773106,0.88,0.0,3
1841,514.128,95.0006,-0.155035,0.0445075,-0.174731,92.7418,37.866,0.0,0.013868048796676524,1.0,0.0,3
1842,514.658,95.8475,-0.149033,0.0436041,-0.179602,94.1032,37.886,0.0,0.012448440135023907,0.88,0.0,3
1843,515.193,96.6713,-0.14314,0.04276,-0.184363,95.4029,37.906,0.0,0.01141242455257822,0.88,0.0,3
1844,515.732,97.4942,-0.135457,0.0419552,-0.189124,96.6643,37.926,0.0,0.010646150969296095,0.88,0.0,3
1845,516.275,98.3205,-0.130731,0.0411873,-0.193762,97.9022,37.946,0.0,0.010060446986138371,0.88,0.0,3
1846,516.824,99.1482,-0.124042,0.0404534,-0.198401,99.1038,37.966,0.0,0.010129010167211744,0.88,0.0,3
1847,517.377,99.974,-0.115017,0.0397161,-0.202966,100.368,37.986,0.0,0.010560002550993014,0.88,0.0,3
1848,517.934,100.799,-0.109511,0.0389645,-0.207483,101.723,38.006,0.0,0.011044611553505803,0.88,0.0,3
1849,518.496,101.623,-0.103447,0.0381879,-0.211951,103.206,38.026,0.0,0.011573606666302957,0.88,0.0,3
1850,519.063,102.445,-0.10125,0.0373861,-0.216345,104.83,38.046,0.0,0.012115664164344203,0.88,0.0,3
1851,519.634,103.264,-0.0984564,0.036552,-0.220691,106.627,38.066,0.0,0.012678725815715861,0.88,0.0,3
1852,520.21,104.081,-0.0994596,0.035687,-0.224963,108.611,38.086,0.0,0.013230958738800428,0.88,0.0,3
1853,520.79,104.896,-0.0998162,0.0347841,-0.229163,110.826,38.106,0.0,0.01371683111791007,0.88,0.0,3
1854,521.375,105.709,-0.10389,0.0338451,-0.233313,113.286,38.126,0.0,0.013819771094097887,0.88,0.0,3
1855,521.964,106.52,-0.111778,0.032908,-0.237354,115.365,38.146,0.0,0.013075632942914243,0.88,0.0,3
1856,522.558,107.331,-0.119345,0.0320064,-0.241358,116.23,38.166,0.0,0.011744849651349852,0.88,0.0,3
1857,523.157,108.141,-0.127298,0.0311785,-0.245264,116.66,38.186,0.0,0.009996425996451555,0.88,0.0,3
1858,523.76,108.95,-0.132107,0.030459,-0.249158,116.821,38.206,0.0,0.008203540366506707,0.88,0.0,3
1859,524.367,109.758,-0.13265,0.0298654,-0.252942,116.783,38.226,0.0,0.006151626052221015,0.88,0.0,3
1860,524.979,110.563,-0.128851,0.0294065,-0.256726,116.58,38.246,0.0,0.003899323528281442,0.8763785478916498,0.0,3
